GO_ID	GO_Name	GO_Category	Enrichment	p_uncorrected	p_fdr_bh	Study_Count	Study_Total	Pop_Count	Pop_Total	Study_Genes	Depth
GO:0035633	maintenance of blood-brain barrier	BP	p	1.0	1.0	0	28	1	230		5
GO:0016032	viral process	BP	p	1.0	1.0	0	28	1	230		1
GO:0030167	proteoglycan catabolic process	BP	p	1.0	1.0	0	28	1	230		7
GO:0032434	regulation of proteasomal ubiquitin-dependent protein catabolic process	BP	p	1.0	1.0	0	28	1	230		10
GO:0045726	positive regulation of integrin biosynthetic process	BP	p	1.0	1.0	0	28	1	230		8
GO:0000165	MAPK cascade	BP	p	1.0	1.0	0	28	4	230		7
GO:0032525	somite rostral/caudal axis specification	BP	p	1.0	1.0	0	28	1	230		5
GO:0030217	T cell differentiation	BP	p	1.0	1.0	0	28	1	230		7
GO:0072593	reactive oxygen species metabolic process	BP	p	1.0	1.0	0	28	1	230		3
GO:0009310	amine catabolic process	BP	p	1.0	1.0	0	28	1	230		4
GO:0042780	tRNA 3'-end processing	BP	p	1.0	1.0	0	28	1	230		9
GO:0045957	negative regulation of complement activation, alternative pathway	BP	p	1.0	1.0	0	28	1	230		8
GO:0042311	vasodilation	BP	p	1.0	1.0	0	28	1	230		7
GO:0042325	regulation of phosphorylation	BP	p	1.0	1.0	0	28	3	230		6
GO:0021700	developmental maturation	BP	p	1.0	1.0	0	28	4	230		2
GO:0060514	prostate induction	BP	p	1.0	1.0	0	28	1	230		8
GO:0010603	regulation of cytoplasmic mRNA processing body assembly	BP	p	1.0	1.0	0	28	1	230		7
GO:1902652	secondary alcohol metabolic process	BP	p	1.0	1.0	0	28	2	230		5
GO:0021895	cerebral cortex neuron differentiation	BP	p	1.0	1.0	0	28	1	230		7
GO:0002864	regulation of acute inflammatory response to antigenic stimulus	BP	p	1.0	1.0	0	28	1	230		8
GO:0006942	regulation of striated muscle contraction	BP	p	1.0	1.0	0	28	1	230		7
GO:0061005	cell differentiation involved in kidney development	BP	p	1.0	1.0	0	28	1	230		4
GO:0042450	L-arginine biosynthetic process via ornithine	BP	p	1.0	1.0	0	28	1	230		12
GO:0065002	intracellular protein transmembrane transport	BP	p	1.0	1.0	0	28	1	230		7
GO:0009755	hormone-mediated signaling pathway	BP	p	1.0	1.0	0	28	1	230		5
GO:0009261	ribonucleotide catabolic process	BP	p	1.0	1.0	0	28	2	230		9
GO:0033143	regulation of intracellular steroid hormone receptor signaling pathway	BP	p	1.0	1.0	0	28	1	230		7
GO:1902117	positive regulation of organelle assembly	BP	p	1.0	1.0	0	28	1	230		7
GO:1903844	regulation of cellular response to transforming growth factor beta stimulus	BP	p	1.0	1.0	0	28	1	230		5
GO:0031293	membrane protein intracellular domain proteolysis	BP	p	1.0	1.0	0	28	1	230		7
GO:1901652	response to peptide	BP	p	1.0	1.0	0	28	4	230		3
GO:1902930	regulation of alcohol biosynthetic process	BP	p	1.0	1.0	0	28	1	230		6
GO:1902305	regulation of sodium ion transmembrane transport	BP	p	1.0	1.0	0	28	1	230		8
GO:0016180	snRNA processing	BP	p	1.0	1.0	0	28	1	230		8
GO:0000077	DNA damage checkpoint signaling	BP	p	1.0	1.0	0	28	1	230		10
GO:0007031	peroxisome organization	BP	p	1.0	1.0	0	28	1	230		5
GO:0007498	mesoderm development	BP	p	1.0	1.0	0	28	1	230		4
GO:0090646	mitochondrial tRNA processing	BP	p	1.0	1.0	0	28	1	230		9
GO:0007585	respiratory gaseous exchange by respiratory system	BP	p	1.0	1.0	0	28	2	230		2
GO:0120192	tight junction assembly	BP	p	1.0	1.0	0	28	1	230		7
GO:0009123	nucleoside monophosphate metabolic process	BP	p	1.0	1.0	0	28	1	230		7
GO:0002712	regulation of B cell mediated immunity	BP	p	1.0	1.0	0	28	1	230		7
GO:0051099	positive regulation of binding	BP	p	1.0	1.0	0	28	1	230		4
GO:0061640	cytoskeleton-dependent cytokinesis	BP	p	1.0	1.0	0	28	1	230		4
GO:0046165	alcohol biosynthetic process	BP	p	1.0	1.0	0	28	1	230		5
GO:0043062	extracellular structure organization	BP	p	1.0	1.0	0	28	1	230		4
GO:0048732	gland development	BP	p	1.0	1.0	0	28	2	230		4
GO:0046164	alcohol catabolic process	BP	p	1.0	1.0	0	28	1	230		5
GO:0071651	positive regulation of chemokine (C-C motif) ligand 5 production	BP	p	1.0	1.0	0	28	1	230		11
GO:0050890	cognition	BP	p	1.0	1.0	0	28	6	230		4
GO:0061245	establishment or maintenance of bipolar cell polarity	BP	p	1.0	1.0	0	28	2	230		3
GO:0051654	establishment of mitochondrion localization	BP	p	1.0	1.0	0	28	1	230		4
GO:0031111	negative regulation of microtubule polymerization or depolymerization	BP	p	1.0	1.0	0	28	1	230		9
GO:0009410	response to xenobiotic stimulus	BP	p	1.0	1.0	0	28	1	230		3
GO:0001990	regulation of systemic arterial blood pressure by hormone	BP	p	1.0	1.0	0	28	1	230		6
GO:0021826	substrate-independent telencephalic tangential migration	BP	p	1.0	1.0	0	28	1	230		6
GO:1900452	regulation of long-term synaptic depression	BP	p	1.0	1.0	0	28	1	230		8
GO:0045669	positive regulation of osteoblast differentiation	BP	p	1.0	1.0	0	28	1	230		6
GO:0034087	establishment of mitotic sister chromatid cohesion	BP	p	1.0	1.0	0	28	1	230		4
GO:0042985	negative regulation of amyloid precursor protein biosynthetic process	BP	p	1.0	1.0	0	28	1	230		10
GO:1990180	mitochondrial tRNA 3'-end processing	BP	p	1.0	1.0	0	28	1	230		10
GO:0140888	interferon-mediated signaling pathway	BP	p	1.0	1.0	0	28	1	230		7
GO:0001952	regulation of cell-matrix adhesion	BP	p	1.0	1.0	0	28	1	230		6
GO:1902497	iron-sulfur cluster transmembrane transport	BP	p	1.0	1.0	0	28	1	230		10
GO:0034643	establishment of mitochondrion localization, microtubule-mediated	BP	p	1.0	1.0	0	28	1	230		5
GO:0009612	response to mechanical stimulus	BP	p	1.0	1.0	0	28	1	230		3
GO:0033327	Leydig cell differentiation	BP	p	1.0	1.0	0	28	1	230		4
GO:0048285	organelle fission	BP	p	1.0	1.0	0	28	1	230		5
GO:0007169	cell surface receptor protein tyrosine kinase signaling pathway	BP	p	1.0	1.0	0	28	3	230		7
GO:1902107	positive regulation of leukocyte differentiation	BP	p	1.0	1.0	0	28	2	230		8
GO:0001821	histamine secretion	BP	p	1.0	1.0	0	28	1	230		6
GO:0051017	actin filament bundle assembly	BP	p	1.0	1.0	0	28	1	230		7
GO:0034759	regulation of iron ion transmembrane transport	BP	p	1.0	1.0	0	28	1	230		8
GO:0001757	somite specification	BP	p	1.0	1.0	0	28	1	230		4
GO:0032012	regulation of ARF protein signal transduction	BP	p	1.0	1.0	0	28	1	230		8
GO:0034063	stress granule assembly	BP	p	1.0	1.0	0	28	1	230		7
GO:0003085	negative regulation of systemic arterial blood pressure	BP	p	1.0	1.0	0	28	1	230		5
GO:0030163	protein catabolic process	BP	p	1.0	1.0	0	28	3	230		5
GO:0045930	negative regulation of mitotic cell cycle	BP	p	1.0	1.0	0	28	2	230		6
GO:1904690	positive regulation of cytoplasmic translational initiation	BP	p	1.0	1.0	0	28	1	230		12
GO:0030162	regulation of proteolysis	BP	p	1.0	1.0	0	28	2	230		7
GO:0006593	L-ornithine catabolic process	BP	p	1.0	1.0	0	28	1	230		10
GO:0061153	trachea gland development	BP	p	1.0	1.0	0	28	1	230		5
GO:2001135	regulation of endocytic recycling	BP	p	1.0	1.0	0	28	1	230		6
GO:0071345	cellular response to cytokine stimulus	BP	p	1.0	1.0	0	28	3	230		5
GO:0051503	adenine nucleotide transport	BP	p	1.0	1.0	0	28	1	230		8
GO:0051321	meiotic cell cycle	BP	p	1.0	1.0	0	28	3	230		3
GO:0042742	defense response to bacterium	BP	p	1.0	1.0	0	28	1	230		6
GO:0099111	microtubule-based transport	BP	p	1.0	1.0	0	28	2	230		4
GO:0030968	endoplasmic reticulum unfolded protein response	BP	p	1.0	1.0	0	28	1	230		6
GO:0046621	negative regulation of organ growth	BP	p	1.0	1.0	0	28	1	230		6
GO:0140029	exocytic process	BP	p	1.0	1.0	0	28	1	230		2
GO:0070555	response to interleukin-1	BP	p	1.0	1.0	0	28	2	230		5
GO:0002863	positive regulation of inflammatory response to antigenic stimulus	BP	p	1.0	1.0	0	28	1	230		8
GO:0061188	negative regulation of rDNA heterochromatin formation	BP	p	1.0	1.0	0	28	1	230		10
GO:0072423	response to DNA damage checkpoint signaling	BP	p	1.0	1.0	0	28	1	230		6
GO:1903051	negative regulation of proteolysis involved in protein catabolic process	BP	p	1.0	1.0	0	28	2	230		9
GO:0019102	male somatic sex determination	BP	p	1.0	1.0	0	28	1	230		5
GO:0032008	positive regulation of TOR signaling	BP	p	1.0	1.0	0	28	3	230		8
GO:0016239	positive regulation of macroautophagy	BP	p	1.0	1.0	0	28	1	230		8
GO:0051928	positive regulation of calcium ion transport	BP	p	1.0	1.0	0	28	2	230		8
GO:0061045	negative regulation of wound healing	BP	p	1.0	1.0	0	28	1	230		7
GO:0043555	regulation of translation in response to stress	BP	p	1.0	1.0	0	28	1	230		10
GO:0048167	regulation of synaptic plasticity	BP	p	1.0	1.0	0	28	3	230		7
GO:0043537	negative regulation of blood vessel endothelial cell migration	BP	p	1.0	1.0	0	28	2	230		8
GO:1901463	regulation of tetrapyrrole biosynthetic process	BP	p	1.0	1.0	0	28	1	230		6
GO:0090189	regulation of branching involved in ureteric bud morphogenesis	BP	p	1.0	1.0	0	28	2	230		6
GO:0008652	amino acid biosynthetic process	BP	p	1.0	1.0	0	28	1	230		5
GO:0017015	regulation of transforming growth factor beta receptor signaling pathway	BP	p	1.0	1.0	0	28	1	230		7
GO:1902750	negative regulation of cell cycle G2/M phase transition	BP	p	1.0	1.0	0	28	2	230		8
GO:1902653	secondary alcohol biosynthetic process	BP	p	1.0	1.0	0	28	1	230		6
GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	BP	p	1.0	1.0	0	28	2	230		9
GO:0051639	actin filament network formation	BP	p	1.0	1.0	0	28	1	230		6
GO:2000300	regulation of synaptic vesicle exocytosis	BP	p	1.0	1.0	0	28	1	230		9
GO:0055086	nucleobase-containing small molecule metabolic process	BP	p	1.0	1.0	1	28	9	230	FAM3A	5
GO:0032918	spermidine acetylation	BP	p	1.0	1.0	0	28	1	230		7
GO:0034472	snRNA 3'-end processing	BP	p	1.0	1.0	0	28	1	230		9
GO:0045229	external encapsulating structure organization	BP	p	1.0	1.0	0	28	1	230		4
GO:0006516	glycoprotein catabolic process	BP	p	1.0	1.0	0	28	1	230		6
GO:0045621	positive regulation of lymphocyte differentiation	BP	p	1.0	1.0	0	28	2	230		9
GO:1904996	positive regulation of leukocyte adhesion to vascular endothelial cell	BP	p	1.0	1.0	0	28	1	230		8
GO:0021795	cerebral cortex cell migration	BP	p	1.0	1.0	0	28	1	230		6
GO:0120163	negative regulation of cold-induced thermogenesis	BP	p	1.0	1.0	0	28	1	230		6
GO:0043001	Golgi to plasma membrane protein transport	BP	p	1.0	1.0	0	28	1	230		8
GO:0034440	lipid oxidation	BP	p	1.0	1.0	0	28	1	230		6
GO:1903331	positive regulation of iron-sulfur cluster assembly	BP	p	1.0	1.0	0	28	1	230		6
GO:0071478	cellular response to radiation	BP	p	1.0	1.0	0	28	4	230		5
GO:0070828	heterochromatin organization	BP	p	1.0	1.0	0	28	1	230		5
GO:0002252	immune effector process	BP	p	1.0	1.0	0	28	2	230		2
GO:0034756	regulation of iron ion transport	BP	p	1.0	1.0	0	28	1	230		7
GO:2000242	negative regulation of reproductive process	BP	p	1.0	1.0	0	28	2	230		4
GO:0050878	regulation of body fluid levels	BP	p	1.0	1.0	0	28	2	230		3
GO:2000767	positive regulation of cytoplasmic translation	BP	p	1.0	1.0	0	28	1	230		11
GO:0045661	regulation of myoblast differentiation	BP	p	1.0	1.0	0	28	1	230		5
GO:1901607	alpha-amino acid biosynthetic process	BP	p	1.0	1.0	0	28	1	230		8
GO:0009952	anterior/posterior pattern specification	BP	p	1.0	1.0	0	28	1	230		4
GO:0007288	sperm axoneme assembly	BP	p	1.0	1.0	0	28	1	230		9
GO:0002753	cytoplasmic pattern recognition receptor signaling pathway	BP	p	1.0	1.0	0	28	3	230		11
GO:0016562	protein import into peroxisome matrix, receptor recycling	BP	p	1.0	1.0	0	28	1	230		6
GO:0016338	calcium-independent cell-cell adhesion	BP	p	1.0	1.0	0	28	1	230		4
GO:0071229	cellular response to acid chemical	BP	p	1.0	1.0	0	28	1	230		4
GO:0042130	negative regulation of T cell proliferation	BP	p	1.0	1.0	0	28	1	230		9
GO:0030838	positive regulation of actin filament polymerization	BP	p	1.0	1.0	0	28	1	230		11
GO:0044843	cell cycle G1/S phase transition	BP	p	1.0	1.0	0	28	2	230		4
GO:1901701	cellular response to oxygen-containing compound	BP	p	1.0	1.0	0	28	4	230		4
GO:1901136	carbohydrate derivative catabolic process	BP	p	1.0	1.0	0	28	4	230		4
GO:0016038	absorption of visible light	BP	p	1.0	1.0	0	28	4	230		3
GO:0018108	peptidyl-tyrosine phosphorylation	BP	p	1.0	1.0	0	28	1	230		8
GO:0140053	mitochondrial gene expression	BP	p	1.0	1.0	0	28	1	230		6
GO:1901699	cellular response to nitrogen compound	BP	p	1.0	1.0	0	28	2	230		4
GO:0097305	response to alcohol	BP	p	1.0	1.0	0	28	1	230		4
GO:0031128	developmental induction	BP	p	1.0	1.0	0	28	1	230		2
GO:0015961	diadenosine polyphosphate catabolic process	BP	p	1.0	1.0	0	28	2	230		9
GO:0099558	maintenance of synapse structure	BP	p	1.0	1.0	0	28	1	230		6
GO:1901799	negative regulation of proteasomal protein catabolic process	BP	p	1.0	1.0	0	28	2	230		10
GO:0070646	protein modification by small protein removal	BP	p	1.0	1.0	0	28	2	230		8
GO:0032926	negative regulation of activin receptor signaling pathway	BP	p	1.0	1.0	0	28	1	230		8
GO:0009408	response to heat	BP	p	1.0	1.0	0	28	2	230		4
GO:0051249	regulation of lymphocyte activation	BP	p	1.0	1.0	0	28	5	230		6
GO:0001835	blastocyst hatching	BP	p	1.0	1.0	0	28	1	230		4
GO:1903038	negative regulation of leukocyte cell-cell adhesion	BP	p	1.0	1.0	0	28	1	230		7
GO:0048488	synaptic vesicle endocytosis	BP	p	1.0	1.0	0	28	1	230		7
GO:0000041	transition metal ion transport	BP	p	1.0	1.0	0	28	2	230		7
GO:2000027	regulation of animal organ morphogenesis	BP	p	1.0	1.0	0	28	3	230		5
GO:0061028	establishment of endothelial barrier	BP	p	1.0	1.0	0	28	1	230		6
GO:0045039	protein insertion into mitochondrial inner membrane	BP	p	1.0	1.0	0	28	1	230		9
GO:0031334	positive regulation of protein-containing complex assembly	BP	p	1.0	1.0	0	28	4	230		6
GO:0003094	glomerular filtration	BP	p	1.0	1.0	0	28	1	230		5
GO:0006897	endocytosis	BP	p	1.0	1.0	0	28	3	230		5
GO:0009167	purine ribonucleoside monophosphate metabolic process	BP	p	1.0	1.0	0	28	1	230		9
GO:0002230	positive regulation of defense response to virus by host	BP	p	1.0	1.0	0	28	1	230		8
GO:0098760	response to interleukin-7	BP	p	1.0	1.0	0	28	1	230		5
GO:0097090	presynaptic membrane organization	BP	p	1.0	1.0	0	28	2	230		5
GO:0001889	liver development	BP	p	1.0	1.0	0	28	1	230		5
GO:0022029	telencephalon cell migration	BP	p	1.0	1.0	0	28	1	230		5
GO:0031109	microtubule polymerization or depolymerization	BP	p	1.0	1.0	0	28	1	230		7
GO:0045945	positive regulation of transcription by RNA polymerase III	BP	p	1.0	1.0	0	28	1	230		11
GO:0042445	hormone metabolic process	BP	p	1.0	1.0	0	28	1	230		4
GO:0032703	negative regulation of interleukin-2 production	BP	p	1.0	1.0	0	28	2	230		10
GO:1900864	mitochondrial RNA modification	BP	p	1.0	1.0	0	28	1	230		8
GO:0044773	mitotic DNA damage checkpoint signaling	BP	p	1.0	1.0	0	28	1	230		11
GO:0006071	glycerol metabolic process	BP	p	1.0	1.0	0	28	1	230		6
GO:0001881	receptor recycling	BP	p	1.0	1.0	0	28	1	230		5
GO:0044703	multi-organism reproductive process	BP	p	1.0	1.0	0	28	1	230		2
GO:0060769	positive regulation of epithelial cell proliferation involved in prostate gland development	BP	p	1.0	1.0	0	28	1	230		7
GO:1902275	regulation of chromatin organization	BP	p	1.0	1.0	0	28	1	230		5
GO:0006311	meiotic gene conversion	BP	p	1.0	1.0	0	28	1	230		10
GO:0051497	negative regulation of stress fiber assembly	BP	p	1.0	1.0	0	28	1	230		11
GO:0051492	regulation of stress fiber assembly	BP	p	1.0	1.0	0	28	1	230		10
GO:0046112	nucleobase biosynthetic process	BP	p	1.0	1.0	0	28	1	230		7
GO:0006359	regulation of transcription by RNA polymerase III	BP	p	1.0	1.0	0	28	2	230		10
GO:0097106	postsynaptic density organization	BP	p	1.0	1.0	0	28	1	230		6
GO:0009148	pyrimidine nucleoside triphosphate biosynthetic process	BP	p	1.0	1.0	0	28	1	230		9
GO:0035335	peptidyl-tyrosine dephosphorylation	BP	p	1.0	1.0	0	28	1	230		7
GO:0051608	histamine transport	BP	p	1.0	1.0	0	28	1	230		5
GO:1902018	negative regulation of cilium assembly	BP	p	1.0	1.0	0	28	2	230		9
GO:0060742	epithelial cell differentiation involved in prostate gland development	BP	p	1.0	1.0	0	28	1	230		5
GO:0033674	positive regulation of kinase activity	BP	p	1.0	1.0	0	28	2	230		9
GO:1904350	regulation of protein catabolic process in the vacuole	BP	p	1.0	1.0	0	28	1	230		8
GO:0016558	protein import into peroxisome matrix	BP	p	1.0	1.0	0	28	1	230		9
GO:0016579	protein deubiquitination	BP	p	1.0	1.0	0	28	2	230		9
GO:0060749	mammary gland alveolus development	BP	p	1.0	1.0	0	28	1	230		3
GO:0032925	regulation of activin receptor signaling pathway	BP	p	1.0	1.0	0	28	1	230		7
GO:0050671	positive regulation of lymphocyte proliferation	BP	p	1.0	1.0	0	28	2	230		8
GO:0032259	methylation	BP	p	1.0	1.0	0	28	1	230		3
GO:0046651	lymphocyte proliferation	BP	p	1.0	1.0	0	28	1	230		5
GO:0006862	nucleotide transport	BP	p	1.0	1.0	0	28	1	230		6
GO:0034097	response to cytokine	BP	p	1.0	1.0	0	28	4	230		4
GO:1903432	regulation of TORC1 signaling	BP	p	1.0	1.0	0	28	2	230		8
GO:0038127	ERBB signaling pathway	BP	p	1.0	1.0	0	28	1	230		8
GO:0050806	positive regulation of synaptic transmission	BP	p	1.0	1.0	0	28	2	230		7
GO:0051255	spindle midzone assembly	BP	p	1.0	1.0	0	28	1	230		5
GO:0000302	response to reactive oxygen species	BP	p	1.0	1.0	0	28	1	230		4
GO:0061001	regulation of dendritic spine morphogenesis	BP	p	1.0	1.0	0	28	3	230		8
GO:0002691	regulation of cellular extravasation	BP	p	1.0	1.0	0	28	2	230		7
GO:0071214	cellular response to abiotic stimulus	BP	p	1.0	1.0	0	28	5	230		4
GO:0170043	non-proteinogenic amino acid biosynthetic process	BP	p	1.0	1.0	0	28	1	230		8
GO:0072530	purine-containing compound transmembrane transport	BP	p	1.0	1.0	0	28	1	230		5
GO:0051154	negative regulation of striated muscle cell differentiation	BP	p	1.0	1.0	0	28	1	230		7
GO:0035088	establishment or maintenance of apical/basal cell polarity	BP	p	1.0	1.0	0	28	2	230		4
GO:0035825	homologous recombination	BP	p	1.0	1.0	0	28	1	230		8
GO:0009062	fatty acid catabolic process	BP	p	1.0	1.0	0	28	1	230		9
GO:0072216	positive regulation of metanephros development	BP	p	1.0	1.0	0	28	1	230		6
GO:0035589	G protein-coupled purinergic nucleotide receptor signaling pathway	BP	p	1.0	1.0	0	28	1	230		7
GO:0014809	regulation of skeletal muscle contraction by regulation of release of sequestered calcium ion	BP	p	1.0	1.0	0	28	1	230		11
GO:0071806	protein transmembrane transport	BP	p	1.0	1.0	0	28	2	230		6
GO:0006665	sphingolipid metabolic process	BP	p	1.0	1.0	0	28	1	230		6
GO:0006220	pyrimidine nucleotide metabolic process	BP	p	1.0	1.0	0	28	1	230		8
GO:0009166	nucleotide catabolic process	BP	p	1.0	1.0	0	28	2	230		8
GO:0006687	glycosphingolipid metabolic process	BP	p	1.0	1.0	0	28	1	230		7
GO:0070373	negative regulation of ERK1 and ERK2 cascade	BP	p	1.0	1.0	0	28	1	230		9
GO:0070304	positive regulation of stress-activated protein kinase signaling cascade	BP	p	1.0	1.0	0	28	1	230		8
GO:0050670	regulation of lymphocyte proliferation	BP	p	1.0	1.0	0	28	3	230		7
GO:0030888	regulation of B cell proliferation	BP	p	1.0	1.0	0	28	1	230		8
GO:0009084	glutamine family amino acid biosynthetic process	BP	p	1.0	1.0	0	28	1	230		10
GO:0097205	renal filtration	BP	p	1.0	1.0	0	28	1	230		4
GO:0009135	purine nucleoside diphosphate metabolic process	BP	p	1.0	1.0	0	28	1	230		8
GO:0045070	positive regulation of viral genome replication	BP	p	1.0	1.0	0	28	1	230		6
GO:0090598	male anatomical structure morphogenesis	BP	p	1.0	1.0	0	28	1	230		3
GO:0006956	complement activation	BP	p	1.0	1.0	0	28	1	230		7
GO:0021591	ventricular system development	BP	p	1.0	1.0	0	28	1	230		4
GO:0006099	tricarboxylic acid cycle	BP	p	1.0	1.0	0	28	1	230		4
GO:0008544	epidermis development	BP	p	1.0	1.0	0	28	1	230		4
GO:0007218	neuropeptide signaling pathway	BP	p	1.0	1.0	0	28	2	230		6
GO:0044283	small molecule biosynthetic process	BP	p	1.0	1.0	0	28	3	230		4
GO:0060337	type I interferon-mediated signaling pathway	BP	p	1.0	1.0	0	28	1	230		8
GO:1903305	regulation of regulated secretory pathway	BP	p	1.0	1.0	0	28	1	230		8
GO:0032496	response to lipopolysaccharide	BP	p	1.0	1.0	0	28	3	230		5
GO:0045822	negative regulation of heart contraction	BP	p	1.0	1.0	0	28	1	230		7
GO:0043487	regulation of RNA stability	BP	p	1.0	1.0	0	28	1	230		9
GO:0006518	peptide metabolic process	BP	p	1.0	1.0	0	28	1	230		3
GO:0043588	skin development	BP	p	1.0	1.0	0	28	1	230		4
GO:1901606	alpha-amino acid catabolic process	BP	p	1.0	1.0	0	28	2	230		8
GO:0001755	neural crest cell migration	BP	p	1.0	1.0	0	28	1	230		6
GO:1903313	positive regulation of mRNA metabolic process	BP	p	1.0	1.0	0	28	1	230		9
GO:0007199	G protein-coupled receptor signaling pathway coupled to cGMP nucleotide second messenger	BP	p	1.0	1.0	0	28	1	230		7
GO:0051151	negative regulation of smooth muscle cell differentiation	BP	p	1.0	1.0	0	28	1	230		7
GO:0021846	cell proliferation in forebrain	BP	p	1.0	1.0	0	28	1	230		4
GO:0007596	blood coagulation	BP	p	1.0	1.0	0	28	2	230		5
GO:0007162	negative regulation of cell adhesion	BP	p	1.0	1.0	0	28	2	230		5
GO:0019896	axonal transport of mitochondrion	BP	p	1.0	1.0	0	28	1	230		9
GO:0006549	isoleucine metabolic process	BP	p	1.0	1.0	0	28	1	230		8
GO:0044085	cellular component biogenesis	BP	p	1.0	1.0	0	28	1	230		3
GO:0022613	ribonucleoprotein complex biogenesis	BP	p	1.0	1.0	0	28	1	230		4
GO:0071514	genomic imprinting	BP	p	1.0	1.0	0	28	1	230		10
GO:0046514	ceramide catabolic process	BP	p	1.0	1.0	0	28	1	230		8
GO:0014033	neural crest cell differentiation	BP	p	1.0	1.0	0	28	1	230		5
GO:0032869	cellular response to insulin stimulus	BP	p	1.0	1.0	0	28	1	230		6
