Gene	GO_ID	GO_Name	GO_Category	Evidence	In_X_Selection	In_All_X
PIM2	GO:0005515	protein binding	Function	IPI	True	True
PIM2	GO:0005524	ATP binding	Function	IEA	True	True
PIM2	GO:0005737	cytoplasm	Component	IBA	True	True
PIM2	GO:0006468	protein phosphorylation	Process	IDA	True	True
PIM2	GO:0006468	protein phosphorylation	Process	ISS	True	True
PIM2	GO:0006915	apoptotic process	Process	IEA	True	True
PIM2	GO:0006915	apoptotic process	Process	IEA	True	True
PIM2	GO:0007346	regulation of mitotic cell cycle	Process	IBA	True	True
PIM2	GO:0008285	negative regulation of cell population proliferation	Process	IDA	True	True
PIM2	GO:0008637	apoptotic mitochondrial changes	Process	IEA	True	True
PIM2	GO:0009615	response to virus	Process	IEP	True	True
PIM2	GO:0010508	positive regulation of autophagy	Process	IEA	True	True
PIM2	GO:0010508	positive regulation of autophagy	Process	ISS	True	True
PIM2	GO:0016236	macroautophagy	Process	IEA	True	True
PIM2	GO:0016239	positive regulation of macroautophagy	Process	IEA	True	True
PIM2	GO:0016301	kinase activity	Function	IEA	True	True
PIM2	GO:0016740	transferase activity	Function	IEA	True	True
PIM2	GO:0043066	negative regulation of apoptotic process	Process	IBA	True	True
PIM2	GO:0043066	negative regulation of apoptotic process	Process	IDA	True	True
PIM2	GO:0043066	negative regulation of apoptotic process	Process	IEA	True	True
PIM2	GO:0043066	negative regulation of apoptotic process	Process	IEA	True	True
PIM2	GO:0043123	positive regulation of canonical NF-kappaB signal transduction	Process	IBA	True	True
PIM2	GO:0043123	positive regulation of canonical NF-kappaB signal transduction	Process	IEA	True	True
PIM2	GO:0043123	positive regulation of canonical NF-kappaB signal transduction	Process	ISS	True	True
PIM2	GO:0045893	positive regulation of DNA-templated transcription	Process	IEA	True	True
PIM2	GO:0045893	positive regulation of DNA-templated transcription	Process	ISS	True	True
PIM2	GO:0050821	protein stabilization	Process	IEA	True	True
PIM2	GO:0050821	protein stabilization	Process	IMP	True	True
PIM2	GO:0050821	protein stabilization	Process	ISS	True	True
PIM2	GO:0106310	protein serine kinase activity	Function	IEA	True	True
MID2	GO:0003713	transcription coactivator activity	Function	IDA	True	True
MID2	GO:0005515	protein binding	Function	IPI	True	True
MID2	GO:0005737	cytoplasm	Component	IEA	True	True
MID2	GO:0005856	cytoskeleton	Component	IEA	True	True
MID2	GO:0005874	microtubule	Component	IBA	True	True
MID2	GO:0005874	microtubule	Component	IDA	True	True
MID2	GO:0005874	microtubule	Component	IDA	True	True
MID2	GO:0005874	microtubule	Component	IEA	True	True
MID2	GO:0008017	microtubule binding	Function	IBA	True	True
MID2	GO:0008017	microtubule binding	Function	IEA	True	True
MID2	GO:0008017	microtubule binding	Function	IMP	True	True
MID2	GO:0008270	zinc ion binding	Function	IEA	True	True
MID2	GO:0010508	positive regulation of autophagy	Process	IMP	True	True
MID2	GO:0016567	protein ubiquitination	Process	IEA	True	True
MID2	GO:0016740	transferase activity	Function	IEA	True	True
MID2	GO:0019899	enzyme binding	Function	IEA	True	True
MID2	GO:0019899	enzyme binding	Function	IPI	True	True
MID2	GO:0032897	negative regulation of viral transcription	Process	IDA	True	True
MID2	GO:0035372	protein localization to microtubule	Process	IBA	True	True
MID2	GO:0035372	protein localization to microtubule	Process	IEA	True	True
MID2	GO:0035372	protein localization to microtubule	Process	IMP	True	True
MID2	GO:0042802	identical protein binding	Function	IPI	True	True
MID2	GO:0042803	protein homodimerization activity	Function	IDA	True	True
MID2	GO:0042803	protein homodimerization activity	Function	IEA	True	True
MID2	GO:0043123	positive regulation of canonical NF-kappaB signal transduction	Process	IDA	True	True
MID2	GO:0044790	suppression of viral release by host	Process	IDA	True	True
MID2	GO:0045087	innate immune response	Process	IDA	True	True
MID2	GO:0045893	positive regulation of DNA-templated transcription	Process	IEA	True	True
MID2	GO:0046597	host-mediated suppression of symbiont invasion	Process	IDA	True	True
MID2	GO:0046872	metal ion binding	Function	IEA	True	True
MID2	GO:0051219	phosphoprotein binding	Function	IEA	True	True
MID2	GO:0051219	phosphoprotein binding	Function	IPI	True	True
MID2	GO:0061630	ubiquitin protein ligase activity	Function	IEA	True	True
MID2	GO:0070062	extracellular exosome	Component	HDA	True	True
MID2	GO:1902533	positive regulation of intracellular signal transduction	Process	IEA	True	True
IL1RAPL1	GO:0005102	signaling receptor binding	Function	ISS	True	True
IL1RAPL1	GO:0005515	protein binding	Function	IPI	True	True
IL1RAPL1	GO:0005737	cytoplasm	Component	IEA	True	True
IL1RAPL1	GO:0005886	plasma membrane	Component	IBA	True	True
IL1RAPL1	GO:0005886	plasma membrane	Component	IDA	True	True
IL1RAPL1	GO:0005886	plasma membrane	Component	IEA	True	True
IL1RAPL1	GO:0005886	plasma membrane	Component	TAS	True	True
IL1RAPL1	GO:0007165	signal transduction	Process	IEA	True	True
IL1RAPL1	GO:0007166	cell surface receptor signaling pathway	Process	IBA	True	True
IL1RAPL1	GO:0009986	cell surface	Component	IBA	True	True
IL1RAPL1	GO:0009986	cell surface	Component	ISS	True	True
IL1RAPL1	GO:0010975	regulation of neuron projection development	Process	ISS	True	True
IL1RAPL1	GO:0016020	membrane	Component	IEA	True	True
IL1RAPL1	GO:0016787	hydrolase activity	Function	IEA	True	True
IL1RAPL1	GO:0019966	interleukin-1 binding	Function	IDA	True	True
IL1RAPL1	GO:0030182	neuron differentiation	Process	ISS	True	True
IL1RAPL1	GO:0030424	axon	Component	IEA	True	True
IL1RAPL1	GO:0030425	dendrite	Component	IEA	True	True
IL1RAPL1	GO:0030425	dendrite	Component	ISS	True	True
IL1RAPL1	GO:0042995	cell projection	Component	IEA	True	True
IL1RAPL1	GO:0045211	postsynaptic membrane	Component	NAS	True	True
IL1RAPL1	GO:0045920	negative regulation of exocytosis	Process	IBA	True	True
IL1RAPL1	GO:0045920	negative regulation of exocytosis	Process	IDA	True	True
IL1RAPL1	GO:0051965	positive regulation of synapse assembly	Process	ISS	True	True
IL1RAPL1	GO:0061003	positive regulation of dendritic spine morphogenesis	Process	ISS	True	True
IL1RAPL1	GO:0061809	NAD+ nucleosidase activity, cyclic ADP-ribose generating	Function	IEA	True	True
IL1RAPL1	GO:0097105	presynaptic membrane assembly	Process	ISS	True	True
IL1RAPL1	GO:0098978	glutamatergic synapse	Component	IDA	True	True
IL1RAPL1	GO:0098978	glutamatergic synapse	Component	IEA	True	True
IL1RAPL1	GO:0098978	glutamatergic synapse	Component	IMP	True	True
IL1RAPL1	GO:0099175	regulation of postsynapse organization	Process	IDA	True	True
IL1RAPL1	GO:0099175	regulation of postsynapse organization	Process	IMP	True	True
IL1RAPL1	GO:0099545	trans-synaptic signaling by trans-synaptic complex	Process	IDA	True	True
IL1RAPL1	GO:0099545	trans-synaptic signaling by trans-synaptic complex	Process	IMP	True	True
IL1RAPL1	GO:0099560	synaptic membrane adhesion	Process	ISS	True	True
IL1RAPL1	GO:1905606	regulation of presynapse assembly	Process	IDA	True	True
IL1RAPL1	GO:1905606	regulation of presynapse assembly	Process	IEA	True	True
IL1RAPL1	GO:1905606	regulation of presynapse assembly	Process	IMP	True	True
VSIG4	GO:0001851	complement component C3b binding	Function	IBA	True	True
VSIG4	GO:0001851	complement component C3b binding	Function	IPI	True	True
VSIG4	GO:0002376	immune system process	Process	IEA	True	True
VSIG4	GO:0005515	protein binding	Function	IPI	True	True
VSIG4	GO:0006957	complement activation, alternative pathway	Process	IEA	True	True
VSIG4	GO:0016020	membrane	Component	IEA	True	True
VSIG4	GO:0032703	negative regulation of interleukin-2 production	Process	IBA	True	True
VSIG4	GO:0032703	negative regulation of interleukin-2 production	Process	IEA	True	True
VSIG4	GO:0032991	protein-containing complex	Component	IPI	True	True
VSIG4	GO:0042130	negative regulation of T cell proliferation	Process	IBA	True	True
VSIG4	GO:0042130	negative regulation of T cell proliferation	Process	IEA	True	True
VSIG4	GO:0043031	negative regulation of macrophage activation	Process	IEA	True	True
VSIG4	GO:0045087	innate immune response	Process	IEA	True	True
VSIG4	GO:0045957	negative regulation of complement activation, alternative pathway	Process	IBA	True	True
VSIG4	GO:0045957	negative regulation of complement activation, alternative pathway	Process	IPI	True	True
CNKSR2	GO:0005515	protein binding	Function	IPI	True	True
CNKSR2	GO:0005737	cytoplasm	Component	IEA	True	True
CNKSR2	GO:0005886	plasma membrane	Component	IDA	True	True
CNKSR2	GO:0009966	regulation of signal transduction	Process	IEA	True	True
CNKSR2	GO:0014069	postsynaptic density	Component	IEA	True	True
CNKSR2	GO:0016020	membrane	Component	IEA	True	True
CNKSR2	GO:0019901	protein kinase binding	Function	IDA	True	True
CNKSR2	GO:0035556	intracellular signal transduction	Process	IDA	True	True
CNKSR2	GO:0042802	identical protein binding	Function	IEA	True	True
CNKSR2	GO:0043025	neuronal cell body	Component	IEA	True	True
CNKSR2	GO:0045211	postsynaptic membrane	Component	IEA	True	True
CNKSR2	GO:0070062	extracellular exosome	Component	HDA	True	True
CNKSR2	GO:0098978	glutamatergic synapse	Component	IEA	True	True
CNKSR2	GO:0099084	postsynaptic specialization organization	Process	IEA	True	True
CNKSR2	GO:0099147	extrinsic component of postsynaptic density membrane	Component	IEA	True	True
CNKSR2	GO:0099173	postsynapse organization	Process	IEA	True	True
IQSEC2	GO:0005085	guanyl-nucleotide exchange factor activity	Function	IBA	True	True
IQSEC2	GO:0005085	guanyl-nucleotide exchange factor activity	Function	IEA	True	True
IQSEC2	GO:0005085	guanyl-nucleotide exchange factor activity	Function	IMP	True	True
IQSEC2	GO:0005515	protein binding	Function	IPI	True	True
IQSEC2	GO:0005737	cytoplasm	Component	IEA	True	True
IQSEC2	GO:0030036	actin cytoskeleton organization	Process	IBA	True	True
IQSEC2	GO:0032012	regulation of ARF protein signal transduction	Process	IEA	True	True
IQSEC2	GO:0050804	modulation of chemical synaptic transmission	Process	IDA	True	True
IQSEC2	GO:0050804	modulation of chemical synaptic transmission	Process	IMP	True	True
IQSEC2	GO:0051965	positive regulation of synapse assembly	Process	IEA	True	True
IQSEC2	GO:0051968	positive regulation of synaptic transmission, glutamatergic	Process	IEA	True	True
IQSEC2	GO:0098685	Schaffer collateral - CA1 synapse	Component	IDA	True	True
IQSEC2	GO:0098685	Schaffer collateral - CA1 synapse	Component	IMP	True	True
IQSEC2	GO:0098696	regulation of neurotransmitter receptor localization to postsynaptic specialization membrane	Process	IDA	True	True
IQSEC2	GO:0098696	regulation of neurotransmitter receptor localization to postsynaptic specialization membrane	Process	IMP	True	True
IQSEC2	GO:1900454	positive regulation of long-term synaptic depression	Process	IEA	True	True
PHF8	GO:0000082	G1/S transition of mitotic cell cycle	Process	IMP	True	True
PHF8	GO:0003682	chromatin binding	Function	IDA	True	True
PHF8	GO:0003712	transcription coregulator activity	Function	IBA	True	True
PHF8	GO:0005506	iron ion binding	Function	IDA	True	True
PHF8	GO:0005506	iron ion binding	Function	IEA	True	True
PHF8	GO:0005515	protein binding	Function	IPI	True	True
PHF8	GO:0005634	nucleus	Component	IC	True	True
PHF8	GO:0005634	nucleus	Component	IDA	True	True
PHF8	GO:0005634	nucleus	Component	IEA	True	True
PHF8	GO:0005654	nucleoplasm	Component	IDA	True	True
PHF8	GO:0005654	nucleoplasm	Component	TAS	True	True
PHF8	GO:0005730	nucleolus	Component	IDA	True	True
PHF8	GO:0005730	nucleolus	Component	IEA	True	True
PHF8	GO:0006325	chromatin organization	Process	IEA	True	True
PHF8	GO:0006338	chromatin remodeling	Process	IBA	True	True
PHF8	GO:0006357	regulation of transcription by RNA polymerase II	Process	IBA	True	True
PHF8	GO:0007420	brain development	Process	ISS	True	True
PHF8	GO:0008270	zinc ion binding	Function	IDA	True	True
PHF8	GO:0008270	zinc ion binding	Function	IEA	True	True
PHF8	GO:0016491	oxidoreductase activity	Function	IEA	True	True
PHF8	GO:0031965	nuclear membrane	Component	IDA	True	True
PHF8	GO:0032452	histone demethylase activity	Function	IBA	True	True
PHF8	GO:0032452	histone demethylase activity	Function	IDA	True	True
PHF8	GO:0032452	histone demethylase activity	Function	TAS	True	True
PHF8	GO:0032454	histone H3K9 demethylase activity	Function	IDA	True	True
PHF8	GO:0032454	histone H3K9 demethylase activity	Function	IEA	True	True
PHF8	GO:0035575	histone H4K20 demethylase activity	Function	IDA	True	True
PHF8	GO:0045893	positive regulation of DNA-templated transcription	Process	IDA	True	True
PHF8	GO:0045893	positive regulation of DNA-templated transcription	Process	IEA	True	True
PHF8	GO:0045893	positive regulation of DNA-templated transcription	Process	IMP	True	True
PHF8	GO:0045943	positive regulation of transcription by RNA polymerase I	Process	IDA	True	True
PHF8	GO:0045944	positive regulation of transcription by RNA polymerase II	Process	IDA	True	True
PHF8	GO:0046872	metal ion binding	Function	IEA	True	True
PHF8	GO:0051213	dioxygenase activity	Function	IEA	True	True
PHF8	GO:0051864	histone H3K36 demethylase activity	Function	IDA	True	True
PHF8	GO:0061188	negative regulation of rDNA heterochromatin formation	Process	IDA	True	True
PHF8	GO:0061188	negative regulation of rDNA heterochromatin formation	Process	IEA	True	True
PHF8	GO:0071558	histone H3K27me2/H3K27me3 demethylase activity	Function	IDA	True	True
PHF8	GO:0140002	histone H3K4me3 reader activity	Function	IDA	True	True
PHF8	GO:0140680	histone H3K36me/H3K36me2 demethylase activity	Function	IEA	True	True
PHF8	GO:0140683	histone H3K9me/H3K9me2 demethylase activity	Function	IDA	True	True
PHF8	GO:0140683	histone H3K9me/H3K9me2 demethylase activity	Function	IEA	True	True
ARHGEF9	GO:0005085	guanyl-nucleotide exchange factor activity	Function	IBA	True	True
ARHGEF9	GO:0005085	guanyl-nucleotide exchange factor activity	Function	IEA	True	True
ARHGEF9	GO:0005085	guanyl-nucleotide exchange factor activity	Function	TAS	True	True
ARHGEF9	GO:0005515	protein binding	Function	IPI	True	True
ARHGEF9	GO:0005737	cytoplasm	Component	IEA	True	True
ARHGEF9	GO:0005829	cytosol	Component	IBA	True	True
ARHGEF9	GO:0005829	cytosol	Component	IDA	True	True
ARHGEF9	GO:0005829	cytosol	Component	IEA	True	True
ARHGEF9	GO:0005829	cytosol	Component	TAS	True	True
ARHGEF9	GO:0014069	postsynaptic density	Component	IEA	True	True
ARHGEF9	GO:0014069	postsynaptic density	Component	ISS	True	True
ARHGEF9	GO:0045202	synapse	Component	IEA	True	True
ARHGEF9	GO:0051056	regulation of small GTPase mediated signal transduction	Process	IEA	True	True
ARHGEF9	GO:0051056	regulation of small GTPase mediated signal transduction	Process	TAS	True	True
ARHGEF9	GO:0098982	GABA-ergic synapse	Component	IBA	True	True
ARHGEF9	GO:0099150	regulation of postsynaptic specialization assembly	Process	IBA	True	True
ARHGEF9	GO:0099572	postsynaptic specialization	Component	IBA	True	True
ACOT9	GO:0001676	long-chain fatty acid metabolic process	Process	ISS	True	True
ACOT9	GO:0003986	acetyl-CoA hydrolase activity	Function	ISS	True	True
ACOT9	GO:0005739	mitochondrion	Component	HTP	True	True
ACOT9	GO:0005739	mitochondrion	Component	IBA	True	True
ACOT9	GO:0005739	mitochondrion	Component	IEA	True	True
ACOT9	GO:0005739	mitochondrion	Component	ISS	True	True
ACOT9	GO:0005743	mitochondrial inner membrane	Component	IEA	True	True
ACOT9	GO:0005743	mitochondrial inner membrane	Component	ISS	True	True
ACOT9	GO:0005759	mitochondrial matrix	Component	IEA	True	True
ACOT9	GO:0005759	mitochondrial matrix	Component	ISS	True	True
ACOT9	GO:0005759	mitochondrial matrix	Component	TAS	True	True
ACOT9	GO:0006629	lipid metabolic process	Process	IEA	True	True
ACOT9	GO:0006631	fatty acid metabolic process	Process	IEA	True	True
ACOT9	GO:0006637	acyl-CoA metabolic process	Process	IBA	True	True
ACOT9	GO:0006637	acyl-CoA metabolic process	Process	IEA	True	True
ACOT9	GO:0006637	acyl-CoA metabolic process	Process	ISS	True	True
ACOT9	GO:0016020	membrane	Component	IEA	True	True
ACOT9	GO:0016787	hydrolase activity	Function	IEA	True	True
ACOT9	GO:0046459	short-chain fatty acid metabolic process	Process	ISS	True	True
ACOT9	GO:0047617	fatty acyl-CoA hydrolase activity	Function	IBA	True	True
ACOT9	GO:0047617	fatty acyl-CoA hydrolase activity	Function	IEA	True	True
ACOT9	GO:0047617	fatty acyl-CoA hydrolase activity	Function	ISS	True	True
ACOT9	GO:0052689	carboxylic ester hydrolase activity	Function	IEA	True	True
ACOT9	GO:0052816	long-chain fatty acyl-CoA hydrolase activity	Function	ISS	True	True
SMPX	GO:0005634	nucleus	Component	IEA	True	True
SMPX	GO:0005737	cytoplasm	Component	IEA	True	True
SMPX	GO:0005927	muscle tendon junction	Component	IBA	True	True
SMPX	GO:0005927	muscle tendon junction	Component	IEA	True	True
SMPX	GO:0006941	striated muscle contraction	Process	TAS	True	True
SMPX	GO:0031430	M band	Component	IBA	True	True
SMPX	GO:0031430	M band	Component	IEA	True	True
SMPX	GO:0043034	costamere	Component	IBA	True	True
SMPX	GO:0043034	costamere	Component	IEA	True	True
SMPX	GO:0043292	contractile muscle fiber	Component	IEA	True	True
GSPT2	GO:0000166	nucleotide binding	Function	IEA	True	True
GSPT2	GO:0000184	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	Process	IEA	True	True
GSPT2	GO:0003723	RNA binding	Function	HDA	True	True
GSPT2	GO:0003747	translation release factor activity	Function	IBA	True	True
GSPT2	GO:0003747	translation release factor activity	Function	IDA	True	True
GSPT2	GO:0003747	translation release factor activity	Function	IEA	True	True
GSPT2	GO:0003924	GTPase activity	Function	IBA	True	True
GSPT2	GO:0003924	GTPase activity	Function	IDA	True	True
GSPT2	GO:0003924	GTPase activity	Function	IEA	True	True
GSPT2	GO:0005515	protein binding	Function	IPI	True	True
GSPT2	GO:0005525	GTP binding	Function	IEA	True	True
